t,rpm,throttle,gear,boost,speed
1.1562960147857666,346.1538461538462,0.0,1,0.0,0.0
1.172865867614746,346.1538461538462,0.0,1,0.0,0.0
1.1897075176239014,346.1538461538462,0.0,1,0.0,0.0
1.2057583332061768,346.1538461538462,0.0,1,0.0,0.0
1.222280740737915,346.1538461538462,0.0,1,0.0,0.0
1.2388300895690918,346.1538461538462,0.0,1,0.0,0.0
1.254831075668335,346.1538461538462,0.0,1,0.0,0.0
1.2713570594787598,346.1538461538462,0.0,1,0.0,0.0
1.2883892059326172,346.1538461538462,0.0,1,0.0,0.0
1.3054211139678955,346.1538461538462,0.0,1,0.0,0.0
1.3219304084777832,346.1538461538462,0.0,1,0.0,0.0
1.3385076522827148,346.1538461538462,0.0,1,0.0,0.0
1.3555347919464111,346.1538461538462,0.0,1,0.0,0.0
1.3720550537109375,346.1538461538462,0.0,1,0.0,0.0
1.389089584350586,346.1538461538462,0.0,1,0.0,0.0
1.4056642055511475,346.1538461538462,0.0,1,0.0,0.0
1.4201898574829102,346.1538461538462,0.0,1,0.0,0.0
1.4363257884979248,346.1538461538462,0.0,1,0.0,0.0
1.4543569087982178,346.1538461538462,0.0,1,0.0,0.0
1.4699077606201172,346.1538461538462,0.0,1,0.0,0.0
1.4869811534881592,346.1538461538462,0.0,1,0.0,0.0
1.5038084983825684,346.1538461538462,0.0,1,0.0,0.0
1.5208334922790527,346.1538461538462,0.0,1,0.0,0.0
1.537379264831543,346.1538461538462,0.0,1,0.0,0.0
1.5528969764709473,346.1538461538462,0.0,1,0.0,0.0
1.568934679031372,346.1538461538462,0.0,1,0.0,0.0
1.58551025390625,346.1538461538462,0.0,1,0.0,0.0
1.6020212173461914,346.1538461538462,0.0,1,0.0,0.0
1.6181089878082275,346.1538461538462,0.0,1,0.0,0.0
1.6347630023956299,346.1538461538462,0.0,1,0.0,0.0
1.652332067489624,346.1538461538462,0.0,1,0.0,0.0
1.6673860549926758,346.1538461538462,0.0,1,0.0,0.0
1.6844172477722168,346.1538461538462,0.0,1,0.0,0.0
1.6995110511779785,346.1538461538462,0.0,1,0.0,0.0
1.716226577758789,346.1538461538462,0.0,1,0.0,0.0
1.7324225902557373,346.1538461538462,0.0,1,0.0,0.0
1.7475552558898926,346.1538461538462,0.0,1,0.0,0.0
1.765538215637207,346.1538461538462,0.0,1,0.0,0.0
1.7810814380645752,346.1538461538462,0.0,1,0.0,0.0
1.7973217964172363,346.1538461538462,0.0,1,0.0,0.0
1.814462423324585,346.1538461538462,0.0,1,0.0,0.0
1.830522060394287,346.1538461538462,0.0,1,0.0,0.0
1.8447468280792236,346.1538461538462,0.0,1,0.0,0.0
1.8627350330352783,346.1538461538462,0.0,1,0.0,0.0
1.8784127235412598,346.1538461538462,0.0,1,0.0,0.0
1.8957438468933105,346.1538461538462,0.0,1,0.0,0.0
1.911484956741333,346.1538461538462,0.0,1,0.0,0.0
1.9270660877227783,346.1538461538462,0.0,1,0.0,0.0
1.944669246673584,346.1538461538462,0.0,1,0.0,0.0
1.9609417915344238,346.1538461538462,0.0,1,0.0,0.0
1.9778327941894531,346.1538461538462,0.0,1,0.0,0.0
1.9943962097167969,346.1538461538462,0.0,1,0.0,0.0
2.0114328861236572,346.1538461538462,0.0,1,0.0,0.0
2.027029037475586,346.1538461538462,0.0,1,0.0,0.0
2.043581962585449,346.1538461538462,0.0,1,0.0,0.0
2.059459924697876,346.1538461538462,0.0,1,0.0,0.0
2.0755021572113037,346.1538461538462,0.0,1,0.0,0.0
2.0900254249572754,346.1538461538462,0.0,1,0.0,0.0
2.107052803039551,346.1538461538462,0.0,1,0.0,0.0
2.1235711574554443,346.1538461538462,0.0,1,0.0,0.0
2.1381120681762695,346.1538461538462,0.0,1,0.0,0.0
2.1546313762664795,346.1538461538462,0.0,1,0.0,0.0
2.1716651916503906,346.1538461538462,0.0,1,0.0,0.0
2.18670392036438,346.1538461538462,0.0,1,0.0,0.0
2.2042205333709717,346.1538461538462,0.0,1,0.0,0.0
2.221283435821533,346.1538461538462,0.0,1,0.0,0.0
2.2374565601348877,346.1538461538462,0.0,1,0.0,0.0
2.2529823780059814,346.1538461538462,0.0,1,0.0,0.0
2.2703163623809814,346.1538461538462,0.0,1,0.0,0.0
2.2872114181518555,346.1538461538462,0.0,1,0.0,0.0
2.3042654991149902,346.1538461538462,0.0,1,0.0,0.0
2.320814847946167,346.1538461538462,0.0,1,0.0,0.0
2.3374273777008057,346.1538461538462,0.0,1,0.0,0.0
2.352951765060425,346.1538461538462,0.0,1,0.0,0.0
2.3699867725372314,346.1538461538462,0.0,1,0.0,0.0
2.3862133026123047,346.1538461538462,0.0,1,0.0,0.0
2.402740001678467,346.1538461538462,0.0,1,0.0,0.0
2.417811393737793,346.1538461538462,0.0,1,0.0,0.0
2.435439348220825,346.1538461538462,0.0,1,0.0,0.0
2.452016592025757,346.1538461538462,0.0,1,0.0,0.0
2.46903657913208,346.1538461538462,0.0,1,0.0,0.0
2.4856038093566895,346.1538461538462,0.0,1,0.0,0.0
2.5001447200775146,346.1538461538462,0.0,1,0.0,0.0
2.517181396484375,346.1538461538462,0.0,1,0.0,0.0
2.533269166946411,346.1538461538462,0.0,1,0.0,0.0
2.549323320388794,346.1538461538462,0.0,1,0.0,0.0
2.566102981567383,346.1538461538462,0.0,1,0.0,0.0
2.582669496536255,346.1538461538462,0.0,1,0.0,0.0
2.5983760356903076,346.1538461538462,0.0,1,0.0,0.0
2.615415096282959,346.1538461538462,0.0,1,0.0,0.0
2.631570339202881,346.1538461538462,0.0,1,0.0,0.0
2.647392511367798,346.1538461538462,0.0,1,0.0,0.0
2.662942409515381,346.1538461538462,0.0,1,0.0,0.0
2.67990779876709,346.1538461538462,0.0,1,0.0,0.0
2.6961171627044678,346.1538461538462,0.0,1,0.0,0.0
2.713421583175659,346.1538461538462,0.0,1,0.0,0.0
2.7297163009643555,346.1538461538462,0.0,1,0.0,0.0
2.7455623149871826,346.1538461538462,0.0,1,0.0,0.0
2.76180362701416,346.1538461538462,0.0,1,0.0,0.0
2.7768566608428955,346.1538461538462,0.0,1,0.0,0.0
2.7940802574157715,346.1538461538462,0.0,1,0.0,0.0
2.809119939804077,346.1538461538462,0.0,1,0.0,0.0
2.8261499404907227,346.1538461538462,0.0,1,0.0,0.0
2.8431832790374756,346.1538461538462,0.0,1,0.0,0.0
2.859217882156372,346.1538461538462,0.0,1,0.0,0.0
2.874246120452881,346.1538461538462,0.0,1,0.0,0.0
2.891282081604004,346.1538461538462,0.0,1,0.0,0.0
2.9073402881622314,346.1538461538462,0.0,1,0.0,0.0
2.923558473587036,346.1538461538462,0.0,1,0.0,0.0
2.939654588699341,346.1538461538462,0.0,1,0.0,0.0
2.9552106857299805,346.1538461538462,0.0,1,0.0,0.0
2.971754312515259,346.1538461538462,0.0,1,0.0,0.0
2.988055467605591,346.1538461538462,0.0,1,0.0,0.0
3.004730701446533,346.1538461538462,0.0,1,0.0,0.0
3.020458698272705,346.1538461538462,0.0,1,0.0,0.0
3.0378894805908203,346.1538461538462,0.0,1,0.0,0.0
3.0534591674804688,346.1538461538462,0.0,1,0.0,0.0
3.071657419204712,346.1538461538462,0.0,1,0.0,0.0
3.086888313293457,346.1538461538462,0.0,1,0.0,0.0
3.103447914123535,346.1538461538462,0.0,1,0.0,0.0
3.1190571784973145,346.1538461538462,0.0,1,0.0,0.0
3.135453224182129,346.1538461538462,0.0,1,0.0,0.0
3.150984048843384,346.1538461538462,0.0,1,0.0,0.0
3.1682636737823486,346.1538461538462,0.0,1,0.0,0.0
3.1845035552978516,346.1538461538462,0.0,1,0.0,0.0
3.2003190517425537,346.1538461538462,0.0,1,0.0,0.0
3.2173550128936768,346.1538461538462,0.0,1,0.0,0.0
3.234243631362915,346.1538461538462,0.0,1,0.0,0.0
3.250781536102295,346.1538461538462,0.0,1,0.0,0.0
3.2676730155944824,346.1538461538462,0.0,1,0.0,0.0
3.2841436862945557,346.1538461538462,0.0,1,0.0,0.0
3.3007240295410156,346.1538461538462,0.0,1,0.0,0.0
3.3160085678100586,346.1538461538462,0.0,1,0.0,0.0
3.3329684734344482,346.1538461538462,0.0,1,0.0,0.0
3.349003314971924,346.1538461538462,0.0,1,0.0,0.0
3.3660783767700195,346.1538461538462,0.0,1,0.0,0.0
3.3826215267181396,346.1538461538462,0.0,1,0.0,0.0
3.397707223892212,346.1538461538462,0.0,1,0.0,0.0
3.415618658065796,346.1538461538462,0.0,1,0.0,0.0
3.4325599670410156,346.1538461538462,0.0,1,0.0,0.0
3.44718074798584,346.1538461538462,0.0,1,0.0,0.0
3.464228868484497,346.1538461538462,0.0,1,0.0,0.0
3.480940818786621,346.1538461538462,0.0,1,0.0,0.0
3.496852397918701,346.1538461538462,0.0,1,0.0,0.0
3.513629913330078,346.1538461538462,0.0,1,0.0,0.0
3.529174566268921,346.1538461538462,0.0,1,0.0,0.0
3.546218156814575,346.1538461538462,0.0,1,0.0,0.0
3.5627360343933105,346.1538461538462,0.0,1,0.0,0.0
3.5787715911865234,346.1538461538462,0.0,1,0.0,0.0
3.5957844257354736,346.1538461538462,0.0,1,0.0,0.0
3.6123006343841553,346.1538461538462,0.0,1,0.0,0.0
3.628330707550049,346.1538461538462,0.0,1,0.0,0.0
3.6448745727539062,346.1538461538462,0.0,1,0.0,0.0
3.6613993644714355,346.1538461538462,0.0,1,0.0,0.0
3.6774346828460693,346.1538461538462,0.0,1,0.0,0.0
3.694456100463867,346.1538461538462,0.0,1,0.0,0.0
3.7109925746917725,346.1538461538462,0.0,1,0.0,0.0
3.7280259132385254,346.1538461538462,0.0,1,0.0,0.0
3.7451093196868896,346.1538461538462,0.0,1,0.0,0.0
3.761634111404419,346.1538461538462,0.0,1,0.0,0.0
3.7776689529418945,346.1538461538462,0.0,1,0.0,0.0
3.7941744327545166,346.1538461538462,0.0,1,0.0,0.0
3.811208486557007,346.1538461538462,0.0,1,0.0,0.0
3.8282434940338135,346.1538461538462,0.0,1,0.0,0.0
3.8453211784362793,346.1538461538462,0.0,1,0.0,0.0
3.8608434200286865,346.1538461538462,0.0,1,0.0,0.0
3.8778765201568604,346.1538461538462,0.0,1,0.0,0.0
3.8943986892700195,346.1538461538462,0.0,1,0.0,0.0
3.910433292388916,346.1538461538462,0.0,1,0.0,0.0
3.925464153289795,346.1538461538462,0.0,1,0.0,0.0
3.9434988498687744,346.1538461538462,0.0,1,0.0,0.0
3.959989309310913,346.1538461538462,0.0,1,0.0,0.0
3.9760138988494873,346.1538461538462,0.0,1,0.0,0.0
3.991534948348999,346.1538461538462,0.0,1,0.0,0.0
4.009569406509399,346.1538461538462,0.0,1,0.0,0.0
4.02576208114624,346.1538461538462,0.0,1,0.0,0.0
4.044141530990601,346.1538461538462,0.0,1,0.0,0.0
4.060537338256836,346.1538461538462,0.0,1,0.0,0.0
4.076186418533325,346.1538461538462,0.0,1,0.0,0.0
4.093247175216675,346.1538461538462,0.0,1,0.0,0.0
4.110440254211426,346.1538461538462,0.0,1,0.0,0.0
4.126763343811035,346.1538461538462,0.0,1,0.0,0.0
4.142245292663574,346.1538461538462,0.0,1,0.0,0.0
4.159746170043945,346.1538461538462,0.0,1,0.0,0.0
4.1764726638793945,346.1538461538462,0.0,1,0.0,0.0
4.192004442214966,346.1538461538462,0.0,1,0.0,0.0
4.20828652381897,346.1538461538462,0.0,1,0.0,0.0
4.224639415740967,346.1538461538462,0.0,1,0.0,0.0
4.2407066822052,346.1538461538462,0.0,1,0.0,0.0
4.256105184555054,346.1538461538462,0.0,1,0.0,0.0
4.2725489139556885,346.1538461538462,0.0,1,0.0,0.0
4.288596153259277,346.1538461538462,0.0,1,0.0,0.0
4.303941488265991,346.1538461538462,0.0,1,0.0,0.0
4.321377277374268,346.1538461538462,0.0,1,0.0,0.0
4.3383283615112305,346.1538461538462,0.0,1,0.0,0.0
4.3555333614349365,346.1538461538462,0.0,1,0.0,0.0
4.371013402938843,346.1538461538462,0.0,1,0.0,0.0
4.387268781661987,346.1538461538462,0.0,1,0.0,0.0
4.402783393859863,346.1538461538462,0.0,1,0.0,0.0
4.419535875320435,346.1538461538462,0.0,1,0.0,0.0
4.435307741165161,346.1538461538462,0.0,1,0.0,0.0
4.4518516063690186,346.1538461538462,0.0,1,0.0,0.0
4.468782663345337,346.1538461538462,0.0,1,0.0,0.0
4.486196517944336,346.1538461538462,0.0,1,0.0,0.0
4.502161741256714,346.1538461538462,0.0,1,0.0,0.0
4.517822504043579,346.1538461538462,0.0,1,0.0,0.0
4.534762859344482,346.1538461538462,0.0,1,0.0,0.0
4.552675008773804,346.1538461538462,0.0,1,0.0,0.0
4.568464517593384,346.1538461538462,0.0,1,0.0,0.0
4.585378170013428,346.1538461538462,0.0,1,0.0,0.0
4.6011176109313965,346.1538461538462,0.0,1,0.0,0.0
4.617956638336182,346.1538461538462,0.0,1,0.0,0.0
4.634755373001099,346.1538461538462,0.0,1,0.0,0.0
4.651818752288818,346.1538461538462,0.0,1,0.0,0.0
4.667889595031738,346.1538461538462,0.0,1,0.0,0.0
4.684451580047607,346.1538461538462,0.0,1,0.0,0.0
4.700033664703369,346.1538461538462,0.0,1,0.0,0.0
4.716449499130249,346.1538461538462,0.0,1,0.0,0.0
4.731940984725952,346.1538461538462,0.0,1,0.0,0.0
4.748821020126343,346.1538461538462,0.0,1,0.0,0.0
4.765592575073242,346.1538461538462,0.0,1,0.0,0.0
4.781999349594116,346.1538461538462,0.0,1,0.0,0.0
4.7997472286224365,346.1538461538462,0.0,1,0.0,0.0
4.816506624221802,346.1538461538462,0.0,1,0.0,0.0
4.8331615924835205,346.1538461538462,0.0,1,0.0,0.0
4.849251747131348,346.1538461538462,0.0,1,0.0,0.0
4.866528272628784,346.1538461538462,0.0,1,0.0,0.0
4.883363485336304,346.1538461538462,0.0,1,0.0,0.0
4.898434400558472,346.1538461538462,0.0,1,0.0,0.0
4.915226697921753,346.1538461538462,0.0,1,0.0,0.0
4.931845188140869,346.1538461538462,0.0,1,0.0,0.0
4.947766304016113,346.1538461538462,0.0,1,0.0,0.0
4.965301752090454,346.1538461538462,0.0,1,0.0,0.0
4.981825590133667,346.1538461538462,0.0,1,0.0,0.0
4.99875545501709,346.1538461538462,0.0,1,0.0,0.0
5.015759229660034,346.1538461538462,0.0,1,0.0,0.0
5.033203125,346.1538461538462,0.0,1,0.0,0.0
5.049299955368042,346.1538461538462,0.0,1,0.0,0.0
5.065199375152588,346.1538461538462,0.0,1,0.0,0.0
5.082041501998901,346.1538461538462,0.0,1,0.0,0.0
5.098291635513306,346.1538461538462,0.0,1,0.0,0.0
5.114898920059204,346.1538461538462,0.0,1,0.0,0.0
5.130565404891968,346.1538461538462,0.0,1,0.0,0.0
5.14778208732605,346.1538461538462,0.0,1,0.0,0.0
5.165652275085449,346.1538461538462,0.0,1,0.0,0.0
5.182283639907837,346.1538461538462,0.0,1,0.0,0.0
5.198807001113892,346.1538461538462,0.0,1,0.0,0.0
5.215240240097046,346.1538461538462,0.0,1,0.0,0.0
5.230790138244629,346.1538461538462,0.0,1,0.0,0.0
5.247124195098877,346.1538461538462,0.0,1,0.0,0.0
5.263398885726929,346.1538461538462,0.0,1,0.0,0.0
5.280349969863892,346.1538461538462,0.0,1,0.0,0.0
5.296402931213379,346.1538461538462,0.0,1,0.0,0.0
5.312650680541992,346.1538461538462,0.0,1,0.0,0.0
5.328773736953735,346.1538461538462,0.0,1,0.0,0.0
5.345000267028809,346.1538461538462,0.0,1,0.0,0.0
5.362175464630127,346.1538461538462,0.0,1,0.0,0.0
5.3783118724823,346.1538461538462,0.0,1,0.0,0.0
5.39550256729126,346.1538461538462,0.0,1,0.0,0.0
5.410982131958008,346.1538461538462,0.0,1,0.0,0.0
5.4280924797058105,346.1538461538462,0.0,1,0.0,0.0
5.444328308105469,346.1538461538462,0.0,1,0.0,0.0
5.46101975440979,346.1538461538462,0.0,1,0.0,0.0
5.476116180419922,346.1538461538462,0.0,1,0.0,0.0
5.493186950683594,346.1538461538462,0.0,1,0.0,0.0
5.509424209594727,346.1538461538462,0.0,1,0.0,0.0
5.525855541229248,346.1538461538462,0.0,1,0.0,0.0
5.543138027191162,346.1538461538462,0.0,1,0.0,0.0
5.559163808822632,346.1538461538462,0.0,1,0.0,0.0
5.576701641082764,346.1538461538462,0.0,1,0.0,0.0
5.593037128448486,346.1538461538462,0.0,1,0.0,0.0
5.609746217727661,346.1538461538462,0.0,1,0.0,0.0
5.626375675201416,346.1538461538462,0.0,1,0.0,0.0
5.642430305480957,346.1538461538462,0.0,1,0.0,0.0
5.6587302684783936,346.1538461538462,0.0,1,0.0,0.0
5.674377918243408,346.1538461538462,0.0,1,0.0,0.0
5.690578460693359,346.1538461538462,0.0,1,0.0,0.0
5.707235813140869,346.1538461538462,0.0,1,0.0,0.0
5.723634481430054,346.1538461538462,0.0,1,0.0,0.0
5.740117311477661,346.1538461538462,0.0,1,0.0,0.0
5.7573535442352295,346.1538461538462,0.0,1,0.0,0.0
5.774082183837891,346.1538461538462,0.0,1,0.0,0.0
5.791058301925659,346.1538461538462,0.0,1,0.0,0.0
5.808064699172974,346.1538461538462,0.0,1,0.0,0.0
5.825777769088745,346.1538461538462,0.0,1,0.0,0.0
5.842715263366699,346.1538461538462,0.0,1,0.0,0.0
5.858602523803711,346.1538461538462,0.0,1,0.0,0.0
5.874427318572998,346.1538461538462,0.0,1,0.0,0.0
5.889962911605835,346.1538461538462,0.0,1,0.0,0.0
5.907376289367676,346.1538461538462,0.0,1,0.0,0.0
5.922919273376465,346.1538461538462,0.0,1,0.0,0.0
5.939201593399048,346.1538461538462,0.0,1,0.0,0.0
5.95556378364563,346.1538461538462,0.0,1,0.0,0.0
5.97211766242981,346.1538461538462,0.0,1,0.0,0.0
5.989141225814819,346.1538461538462,0.0,1,0.0,0.0
6.004298448562622,346.1538461538462,0.0,1,0.0,0.0
6.021719217300415,346.1538461538462,0.0,1,0.0,0.0
6.038705348968506,346.1538461538462,0.0,1,0.0,0.0
6.054274320602417,346.1538461538462,0.0,1,0.0,0.0
6.070593595504761,346.1538461538462,0.0,1,0.0,0.0
6.085636615753174,346.1538461538462,0.0,1,0.0,0.0
6.102323055267334,346.1538461538462,0.0,1,0.0,0.0
6.119589805603027,346.1538461538462,0.0,1,0.0,0.0
6.136406660079956,346.1538461538462,0.0,1,0.0,0.0
6.151953458786011,346.1538461538462,0.0,1,0.0,0.0
6.168618440628052,346.1538461538462,0.0,1,0.0,0.0
6.184046030044556,346.1538461538462,0.0,1,0.0,0.0
6.201017618179321,346.1538461538462,0.0,1,0.0,0.0
6.217740058898926,346.1538461538462,0.0,1,0.0,0.0
6.234632730484009,346.1538461538462,0.0,1,0.0,0.0
6.250657081604004,346.1538461538462,0.0,1,0.0,0.0
6.2666003704071045,346.1538461538462,0.0,1,0.0,0.0
6.282835483551025,346.1538461538462,0.0,1,0.0,0.0
6.299426078796387,346.1538461538462,0.0,1,0.0,0.0
6.31613564491272,346.1538461538462,0.0,1,0.0,0.0
6.332465171813965,346.1538461538462,0.0,1,0.0,0.0
6.347953796386719,346.1538461538462,0.0,1,0.0,0.0
6.364504814147949,346.1538461538462,0.0,1,0.0,0.0
6.381076812744141,346.1538461538462,0.0,1,0.0,0.0
6.39789891242981,346.1538461538462,0.0,1,0.0,0.0
6.414571285247803,346.1538461538462,0.0,1,0.0,0.0
6.43120002746582,346.1538461538462,0.0,1,0.0,0.0
6.447149991989136,346.1538461538462,0.0,1,0.0,0.0
6.464365482330322,346.1538461538462,0.0,1,0.0,0.0
6.480431795120239,346.1538461538462,0.0,1,0.0,0.0
6.496375799179077,346.1538461538462,0.0,1,0.0,0.0
6.512892246246338,346.1538461538462,0.0,1,0.0,0.0
6.530607461929321,346.1538461538462,0.0,1,0.0,0.0
6.546672582626343,346.1538461538462,0.0,1,0.0,0.0
6.561218976974487,346.1538461538462,0.0,1,0.0,0.0
6.578303337097168,346.1538461538462,0.0,1,0.0,0.0
6.595337152481079,346.1538461538462,0.0,1,0.0,0.0
6.610856294631958,346.1538461538462,0.0,1,0.0,0.0
6.627886772155762,346.1538461538462,0.0,1,0.0,0.0
6.644418478012085,346.1538461538462,0.0,1,0.0,0.0
6.661435127258301,346.1538461538462,0.0,1,0.0,0.0
6.678468942642212,346.1538461538462,0.0,1,0.0,0.0
6.695532321929932,346.1538461538462,0.0,1,0.0,0.0
6.7100510597229,346.1538461538462,0.0,1,0.0,0.0
6.727076768875122,346.1538461538462,0.0,1,0.0,0.0
6.744097709655762,346.1538461538462,0.0,1,0.0,0.0
6.761130332946777,346.1538461538462,0.0,1,0.0,0.0
6.77816367149353,346.1538461538462,0.0,1,0.0,0.0
6.795193910598755,346.1538461538462,0.0,1,0.0,0.0
6.811716318130493,346.1538461538462,0.0,1,0.0,0.0
6.826754093170166,346.1538461538462,0.0,1,0.0,0.0
6.844287157058716,346.1538461538462,0.0,1,0.0,0.0
6.8608176708221436,346.1538461538462,0.0,1,0.0,0.0
6.877851247787476,346.1538461538462,0.0,1,0.0,0.0
6.894369125366211,346.1538461538462,0.0,1,0.0,0.0
6.911405563354492,346.1538461538462,0.0,1,0.0,0.0
6.92741322517395,346.1538461538462,0.0,1,0.0,0.0
6.941941976547241,346.1538461538462,0.0,1,0.0,0.0
6.9599809646606445,346.1538461538462,0.0,1,0.0,0.0
6.975994110107422,346.1538461538462,0.0,1,0.0,0.0
6.994015216827393,346.1538461538462,0.0,1,0.0,0.0
7.010026931762695,346.1538461538462,0.0,1,0.0,0.0
7.027054071426392,346.1538461538462,0.0,1,0.0,0.0
7.044116497039795,346.1538461538462,0.0,1,0.0,0.0
7.0611491203308105,346.1538461538462,0.0,1,0.0,0.0
7.077176332473755,346.1538461538462,0.0,1,0.0,0.0
7.0941972732543945,346.1538461538462,0.0,1,0.0,0.0
7.110722541809082,346.1538461538462,0.0,1,0.0,0.0
7.127756834030151,346.1538461538462,0.0,1,0.0,0.0
7.142274379730225,346.1538461538462,0.0,1,0.0,0.0
7.159306049346924,346.1538461538462,0.0,1,0.0,0.0
7.17668890953064,346.1538461538462,0.0,1,0.0,0.0
7.193877935409546,346.1538461538462,0.0,1,0.0,0.0
7.210693359375,346.1538461538462,0.0,1,0.0,0.0
7.225802421569824,346.1538461538462,0.0,1,0.0,0.0
7.2423834800720215,346.1538461538462,0.0,1,0.0,0.0
7.258334636688232,346.1538461538462,0.0,1,0.0,0.0
7.274361848831177,346.1538461538462,0.0,1,0.0,0.0
7.290891885757446,346.1538461538462,0.0,1,0.0,0.0
7.3079259395599365,346.1538461538462,0.0,1,0.0,0.0
7.324443101882935,346.1538461538462,0.0,1,0.0,0.0
7.340473413467407,346.1538461538462,0.0,1,0.0,0.0
7.356502056121826,346.1538461538462,0.0,1,0.0,0.0
7.3721301555633545,346.1538461538462,0.0,1,0.0,0.0
7.388225078582764,346.1538461538462,0.0,1,0.0,0.0
7.404347658157349,346.1538461538462,0.0,1,0.0,0.0
7.420897006988525,346.1538461538462,0.0,1,0.0,0.0
7.4375200271606445,346.1538461538462,0.0,1,0.0,0.0
7.454064607620239,346.1538461538462,0.0,1,0.0,0.0
7.4711363315582275,346.1538461538462,0.0,1,0.0,0.0
7.48793888092041,346.1538461538462,0.0,1,0.0,0.0
7.503989219665527,346.1538461538462,0.0,1,0.0,0.0
7.520538330078125,346.1538461538462,0.0,1,0.0,0.0
7.535372018814087,346.1538461538462,0.0,1,0.0,0.0
7.551908016204834,346.1538461538462,0.0,1,0.0,0.0
7.568713903427124,346.1538461538462,0.0,1,0.0,0.0
